0.08,0.04,0.78,-1.83,-35.28,-37.48,18.73,-46.57,-50.65,supine
,,,,,,,,,
0.03,-0.19,1.11,-0.73,-15.99,3.66,10.77,-48.83,-51.01,supine
,,,,,,,,,
0.01,0.11,1.07,5.86,-3.17,34.97,11.5,-49.01,-52.32,supine
,,,,,,,,,
0,0.04,1.05,7.14,21.24,44.98,15.1,-47.97,-52.32,supine
,,,,,,,,,
0,0.23,0.96,4.88,-2.14,50.35,21.5,-46.63,-53.02,supine
,,,,,,,,,
0.01,0.3,1,-5.68,-1.59,10.5,24.73,-46.89,-53.1,supine
,,,,,,,,,
-0.03,0.28,1,2.38,-11.17,-33.39,22.22,-45.83,-52.77,supine
,,,,,,,,,
-0.03,0.11,1.05,-0.49,-24.41,-59.27,16.96,-48.14,-53.15,supine
,,,,,,,,,
-0.01,0.06,0.88,0.92,-13.79,-35.03,11.96,-50.61,-52.31,supine
,,,,,,,,,
0.02,-0.24,1.06,4.39,10.68,11.29,10.29,-52.05,-51.23,supine
,,,,,,,,,
-0.08,-0.31,0.77,21.91,30.4,68.85,12.57,-50.39,-52.31,supine
,,,,,,,,,
-0.13,0.41,1.04,0.18,10.07,59.63,17.08,-48.54,-54.71,supine
,,,,,,,,,
0,0.22,0.88,9.09,16.17,-8.61,21.97,-48.07,-53.88,supine
,,,,,,,,,
0.01,0.29,1.01,-0.06,-6.9,-43.82,21.64,-48.46,-51.82,supine
,,,,,,,,,
0.15,-0.33,1.03,0.49,7.87,-23.38,20.1,-49.61,-51.76,supine
,,,,,,,,,
-0.04,0.55,1.09,-20.08,-46.94,64.09,21.33,-48.58,-51.9,supine
,,,,,,,,,
0.06,-0.01,0.95,12.51,3.3,-21.12,19.91,-49.07,-53.05,supine
,,,,,,,,,
0.03,0.17,0.98,9.28,-0.61,20.39,19.8,-48.99,-52.42,supine
,,,,,,,,,
0.02,0.24,0.97,-1.71,-1.04,-22.64,20.75,-49.26,-52.72,supine
,,,,,,,,,
0.06,0.12,0.93,-2.14,-0.49,-39,18.19,-49.29,-52.22,supine
,,,,,,,,,
0.1,-0.31,1.16,-5.8,-14.77,-19.29,14.26,-50.76,-52.89,supine
,,,,,,,,,
-0.02,-0.07,0.95,8.91,17.21,55.36,16.06,-50.5,-52.47,supine
,,,,,,,,,
-0.01,0.49,1,4.09,16.54,22.34,20.28,-49.6,-53.52,supine
,,,,,,,,,
0.08,0.12,0.97,0.49,-0.37,3.48,23.52,-50.28,-53.21,supine
,,,,,,,,,
0.02,0.41,0.93,3.66,-15.81,-9.95,23.13,-49.66,-53.05,supine
,,,,,,,,,
0.01,0.19,1,8.18,-1.89,-17.33,20.25,-49.93,-53.63,supine
,,,,,,,,,
0.09,0.03,0.99,1.28,1.71,-48.95,18.63,-50.32,-52.47,supine
,,,,,,,,,
0.14,-0.23,1.05,10.19,-2.01,58.65,19.27,-50.6,-51.99,supine
,,,,,,,,,
-0.11,0.42,1.01,-31.19,-6.1,73.61,25.54,-51.28,-54.15,supine
,,,,,,,,,
-0.1,0.66,0.97,11.78,3.23,14.28,29.47,-53.44,-53.67,supine
,,,,,,,,,
-0.09,0.4,1.03,8.67,-0.49,-52.49,28.02,-52,-55.92,supine
,,,,,,,,,
-0.04,0.08,0.96,-17.76,-51.82,-79.9,21.69,-52.54,-55.02,supine
,,,,,,,,,
0.03,0.13,0.78,-2.81,-29.79,-39.06,16,-54.92,-53.31,supine
,,,,,,,,,
0.03,0,1.11,8.36,-2.14,-2.32,11.88,-54.99,-53,supine
,,,,,,,,,
0.01,0.12,1.03,18.19,17.03,48.22,13.56,-53.56,-52.28,supine
,,,,,,,,,
-0.07,0.13,0.98,7.51,16.24,44.8,17.91,-50.95,-54.08,supine
,,,,,,,,,
0.03,0.28,0.99,1.04,10.13,-4.33,21.69,-50.63,-53.2,supine
,,,,,,,,,
0.05,0.24,0.95,4.52,-2.44,12.27,23.43,-49.04,-53.14,supine
,,,,,,,,,
0.04,0.17,1.01,-0.49,-4.21,-6.9,22.86,-49.99,-53.11,supine
,,,,,,,,,
-0.06,0.72,0.53,11.66,-6.71,-43.09,22.47,-50.81,-52.65,supine
,,,,,,,,,
-0.09,-0.26,1.08,-12.88,-52.55,-85.21,10.51,-54.42,-51.92,supine
,,,,,,,,,
-0.02,-0.04,1.29,0.24,5.98,-11.72,6.41,-57.56,-50.99,supine
,,,,,,,,,
-0.03,0.17,1.1,-25.63,32.96,28.02,9.75,-58.17,-52.14,supine
,,,,,,,,,
0.01,0.02,0.81,8.36,31.07,60.18,15.87,-59.88,-54.61,supine
,,,,,,,,,
0,0.67,0.85,9.34,27.95,22.03,19.18,-59.62,-55.74,supine
,,,,,,,,,
0.03,0.18,0.81,39.79,21.3,55.42,23.21,-55.82,-56.16,supine
,,,,,,,,,
-0.06,0.5,1.18,28.32,8.42,20.26,28.05,-52.26,-53.7,supine
,,,,,,,,,
0,0.2,0.98,39.98,0.61,-63.17,27.61,-43.77,-50.94,supine
,,,,,,,,,
0.06,0.05,0.81,-1.95,-16.3,-61.83,19.89,-43.44,-50.12,supine
,,,,,,,,,
0.04,-0.26,1.04,15.32,-2.38,-85.39,11.29,-45.69,-50.93,supine
,,,,,,,,,
0.16,-0.02,1.13,-15.99,-17.21,2.44,9.23,-46.75,-49.69,supine
,,,,,,,,,
-0.05,-0.4,1.02,-12.15,4.76,79.71,11.27,-49.34,-49.82,supine
,,,,,,,,,
-0.16,0.06,0.82,8.18,-8.42,67.63,12.16,-52.1,-52.25,supine
,,,,,,,,,
-0.35,-0.36,1,5.98,1.04,71.17,19.71,-40.69,-62.24,supine
,,,,,,,,,
-0.18,0.2,1.15,9.95,-2.44,59.2,30.82,-37.95,-52.72,supine
,,,,,,,,,
0,0.08,1.04,-3.72,0.43,24.05,36.78,-41.03,-46.28,supine
,,,,,,,,,
0.03,0,1.05,-10.93,4.03,25.63,40.75,-46.68,-43.04,supine
,,,,,,,,,
0.01,0.06,1.05,5.49,-5.07,40.41,43.52,-52.6,-40.83,supine
,,,,,,,,,
0.01,0.25,0.97,27.53,-11.96,34.12,43.43,-58.29,-37.98,supine
,,,,,,,,,
-0.04,0.2,1.06,17.7,-10.56,6.29,43.21,-59.27,-37.67,supine
,,,,,,,,,
-0.05,0.18,1.03,17.64,-4.03,-56.76,42.04,-54.61,-38.49,supine
,,,,,,,,,
-0.1,-0.17,0.97,2.38,-13.61,-47.24,39.98,-45.8,-39.64,supine
,,,,,,,,,
-0.12,-0.53,1.11,-8.61,-8.3,-23.25,34.62,-38.1,-44.19,supine
,,,,,,,,,
-0.16,-0.27,1.03,6.53,-7.02,97.84,34.96,-39.27,-43.6,supine
,,,,,,,,,
-0.17,0.46,0.95,19.96,19.96,47.42,42.76,-52.98,-39.18,supine
,,,,,,,,,
-0.09,0.06,1.09,-10.99,-0.12,-62.19,42.33,-49.32,-39.78,supine
,,,,,,,,,
-0.01,-0.64,0.94,-13.31,-5.68,-12.57,40.04,-44.06,-41.74,supine
,,,,,,,,,
-0.2,0.17,0.73,1.1,1.59,116.27,44.12,-51.78,-39.81,supine
,,,,,,,,,
-0.16,0.39,1.09,6.16,-3.48,-48.89,44.9,-56.64,-37.76,supine
,,,,,,,,,
0.04,-0.68,0.96,-3.72,19.78,-94.12,44.06,-47.19,-39.34,supine
,,,,,,,,,
-0.07,-0.42,0.86,-2.99,-5.62,107.18,45.13,-51.06,-39.04,supine
,,,,,,,,,
-0.16,0.54,0.95,36.56,-2.93,8.18,46.33,-60.75,-37.73,supine
,,,,,,,,,
-0.08,0,1.01,17.09,22.4,-56.09,44.48,-51.38,-39.72,supine
,,,,,,,,,
0.06,-0.76,0.93,-25.33,4.39,33.26,43.1,-44.93,-41.19,supine
,,,,,,,,,
-0.23,0.42,1,23.19,-10.8,98.08,45.73,-57.46,-39.31,supine
,,,,,,,,,
-0.11,0.19,1.15,17.76,27.16,-65.43,44.91,-54.14,-40.26,supine
,,,,,,,,,
0.09,-0.5,0.75,-1.46,3.3,4.76,43.8,-48.08,-40.92,supine
,,,,,,,,,
-0.16,-0.04,1.07,-19.1,-25.76,64.45,44.59,-56.04,-40.65,supine
,,,,,,,,,
-0.38,0.44,1.14,3.42,18.49,-25.09,44.51,-58.69,-40.25,supine
,,,,,,,,,
-0.2,0.15,0.86,46.51,23.56,-41.63,44.31,-48.41,-40.76,supine
,,,,,,,,,
-0.07,-0.53,1.42,-36.32,-97.23,-86.06,36.67,-41.43,-48.78,supine
,,,,,,,,,
0.14,0.13,0.68,13.85,-18.07,-44.37,19.95,-42.04,-50.06,supine
,,,,,,,,,
0.01,-0.02,1.2,-2.2,19.9,17.82,11.9,-46.42,-50.11,supine
,,,,,,,,,
0.23,-0.26,1.25,23.99,42.05,18.74,11.94,-48.39,-50.26,supine
,,,,,,,,,
0.15,0.5,0.95,71.23,9.95,85.45,21.12,-45.23,-48.86,supine
,,,,,,,,,
-0.23,-0.15,0.98,70.25,-34.55,202.94,28.25,-42.81,-52.1,supine
,,,,,,,,,
-0.51,-0.8,1.08,-40.16,-97.23,60.12,40.83,-52.14,-45.65,supine
,,,,,,,,,
-0.23,0.31,1.21,-21.06,32.47,-10.68,39.94,-58.33,-43.71,supine
